id,src_mxl,midi,mxl,chunks,cache,n_notes,n_measures,n_in_tokens,n_out_tokens
000206,/root/datasets/pdmx/mxl/9/37/QmRPu1aWTV7mHnsD2t5MWVhMAjpBU8fPPMCvaXRp7kWn1v.mxl,data/pairs_tuplrich/000206.mid,data/pairs_tuplrich/000206.mxl,data/pairs_tuplrich/000206_chunks.json,data/cache_tuplrich/e9dcd6ab039bb52fde137975c3ff8710058bfcd2205451532beea5d0ca25a5b6.pkl,252,32,252,252
000207,/root/datasets/pdmx/mxl/4/1/Qme2pc1TcKQ4TFA8tC6DiS9koxMHKG4CTthw2hWYat2mrA.mxl,data/pairs_tuplrich/000207.mid,data/pairs_tuplrich/000207.mxl,data/pairs_tuplrich/000207_chunks.json,data/cache_tuplrich/d81bfb8476a94a76754c2b9acce77ca7b460f7f8f81ead45a1f761f1c208e63a.pkl,431,24,431,431
000208,/root/datasets/pdmx/mxl/4/46/Qmeu2Udjp13pK6y3R8G2p9T3azbkuKCPrDmCRAVjr8b6u1.mxl,data/pairs_tuplrich/000208.mid,data/pairs_tuplrich/000208.mxl,data/pairs_tuplrich/000208_chunks.json,data/cache_tuplrich/9e8d2d31d6d981c91e89b6aa1c56bf6a4cc6726a532a8fde80413621a6efbc95.pkl,130,32,130,130
000209,/root/datasets/pdmx/mxl/11/31/QmTmgzMN8FKyXQpAKTsqvpZcQo59KXc2HKSKKp8mk7YxnR.mxl,data/pairs_tuplrich/000209.mid,data/pairs_tuplrich/000209.mxl,data/pairs_tuplrich/000209_chunks.json,data/cache_tuplrich/3dbf73f2e10ef72d9fddb3410a27f0b93a1f2e52bd14753a9814c67e34836be2.pkl,126,32,126,126
000210,/root/datasets/pdmx/mxl/7/50/QmPw4biycxcV4ythhWGoNgCSXYGw8TTo9PAoGkbtMuDQRL.mxl,data/pairs_tuplrich/000210.mid,data/pairs_tuplrich/000210.mxl,data/pairs_tuplrich/000210_chunks.json,data/cache_tuplrich/9e592934a15841fa114ff476daa285e42a4c15b758400788d9c0c6b3afc41c69.pkl,452,17,452,452
000211,/root/datasets/pdmx/mxl/3/23/Qmdhe5CqvModKCtrek6MTy6LLaw6JHv3FEuLYiiZX5VFju.mxl,data/pairs_tuplrich/000211.mid,data/pairs_tuplrich/000211.mxl,data/pairs_tuplrich/000211_chunks.json,data/cache_tuplrich/344aaf6fb3c3ddd4970cdf9ff85f57de41a1aad8eab37c1f36548d7f81372068.pkl,1433,63,1433,1433
000212,/root/datasets/pdmx/mxl/10/24/QmSHPsQX5TCxmDsbxyXgpsFAQMcpYAiKviDUpMnFjgAmxi.mxl,data/pairs_tuplrich/000212.mid,data/pairs_tuplrich/000212.mxl,data/pairs_tuplrich/000212_chunks.json,data/cache_tuplrich/b848ea48302684f258bbeaf0e786be2b5efac19858a3e88f9d5546bd84484cad.pkl,144,16,144,144
000213,/root/datasets/pdmx/mxl/15/0/QmX1p8cHHKVmTTJFFpFcgmuiWXT9ZWivxUtViBJo8rAv9u.mxl,data/pairs_tuplrich/000213.mid,data/pairs_tuplrich/000213.mxl,data/pairs_tuplrich/000213_chunks.json,data/cache_tuplrich/9687aad35107c80d0232591fb24203ead22a57ee880de7314c842e4713a6e3c9.pkl,390,96,390,390
000214,/root/datasets/pdmx/mxl/12/48/QmUvK1Ww4UHKkhyzYAjwxr9LAS6jGKkBtbeGg8sUXaZvBT.mxl,data/pairs_tuplrich/000214.mid,data/pairs_tuplrich/000214.mxl,data/pairs_tuplrich/000214_chunks.json,data/cache_tuplrich/ef063a1905505d64e66390fee7a5f73f91e1699e03cfc65d04de4e07bb5e9bb4.pkl,123,26,123,123
000215,/root/datasets/pdmx/mxl/3/44/QmdtYhyoCDirgJh1g25z7JyHSggz2XSDhfdo3qsGbPoSS4.mxl,data/pairs_tuplrich/000215.mid,data/pairs_tuplrich/000215.mxl,data/pairs_tuplrich/000215_chunks.json,data/cache_tuplrich/49e86120375f21992d9142ac165d9258487c5e319c022c749d253cc2052408cd.pkl,99,21,99,99
000216,/root/datasets/pdmx/mxl/15/54/QmXyxNS4Nwxc3p8H1bBbbHvtRooWPU3peP8KizKp7wwJa7.mxl,data/pairs_tuplrich/000216.mid,data/pairs_tuplrich/000216.mxl,data/pairs_tuplrich/000216_chunks.json,data/cache_tuplrich/dbe063a7c595bd734bc5dca70b6b536598c3cc74295d34c9fb2ed86dce63b3f5.pkl,416,18,416,416
000217,/root/datasets/pdmx/mxl/10/54/QmSyFyHyR7wyybQihCaSFAViRhm4zRVy9WCEXW9ivGa2LK.mxl,data/pairs_tuplrich/000217.mid,data/pairs_tuplrich/000217.mxl,data/pairs_tuplrich/000217_chunks.json,data/cache_tuplrich/ef03dff4805d460fd6a27e4d855f67cd35abb8e997efb663f88beb69005e737e.pkl,1309,77,1309,1309
000218,/root/datasets/pdmx/mxl/5/32/QmfMRXbQuw9XjpRrfgeGUQH67fYxDWsKDhazW1fDFFv5kk.mxl,data/pairs_tuplrich/000218.mid,data/pairs_tuplrich/000218.mxl,data/pairs_tuplrich/000218_chunks.json,data/cache_tuplrich/f083a9251e4787ba5d62cb85eb9f579f2af0d6d8135ab10318fe26346c8575d6.pkl,379,18,379,379
000219,/root/datasets/pdmx/mxl/11/21/QmTg1uHwFz6LkCpC3iXTShqRmYCUXeVnUBdzfGmY5Qzcjx.mxl,data/pairs_tuplrich/000219.mid,data/pairs_tuplrich/000219.mxl,data/pairs_tuplrich/000219_chunks.json,data/cache_tuplrich/744ac9da2c55635c74b24b55123da30852181d0afd622b0ee09ce3b060e6d2bb.pkl,126,16,126,126
000220,/root/datasets/pdmx/mxl/10/1/QmS2KTjhVzYxKDoMfJoi2tU3i8Jjwzp2QuyJ6HitbKPWwT.mxl,data/pairs_tuplrich/000220.mid,data/pairs_tuplrich/000220.mxl,data/pairs_tuplrich/000220_chunks.json,data/cache_tuplrich/a67deafdcd522e48d5b566f51d4c0389390775300f33c37946ccbabc50bbcf19.pkl,378,40,378,378
000221,/root/datasets/pdmx/mxl/14/19/QmWfFsocnaKuBitg3cDduqrhmWhHYeYLec5irfpcSGuM8X.mxl,data/pairs_tuplrich/000221.mid,data/pairs_tuplrich/000221.mxl,data/pairs_tuplrich/000221_chunks.json,data/cache_tuplrich/806bb9f1b26267b18b591dbc20f8b1f304d19edfc8d783ab8eb71ed3af336397.pkl,417,21,417,417
000222,/root/datasets/pdmx/mxl/12/37/QmUP7HHRAqzzVVPwvs24YxvgNvJfLrWHhUqymeqXCaetR2.mxl,data/pairs_tuplrich/000222.mid,data/pairs_tuplrich/000222.mxl,data/pairs_tuplrich/000222_chunks.json,data/cache_tuplrich/85deba8d5f749eb598882088f81371b7ab50455e05046c94ec314c441696f1d5.pkl,112,32,112,112
000223,/root/datasets/pdmx/mxl/3/25/QmdiWMCgqsVwBg2SeaA5yYjFsVi3yBrEnbfmoQuHVXsm6y.mxl,data/pairs_tuplrich/000223.mid,data/pairs_tuplrich/000223.mxl,data/pairs_tuplrich/000223_chunks.json,data/cache_tuplrich/8919e65b51a8198e65d7fc02b111a2078bcbecb3f94b47d68527ba2d2cdc5b24.pkl,317,18,317,317
000224,/root/datasets/pdmx/mxl/5/20/QmfFGzWRdMSLUbPaP7moEcgV1mRbjQ8kh6KnYAyekUY7yJ.mxl,data/pairs_tuplrich/000224.mid,data/pairs_tuplrich/000224.mxl,data/pairs_tuplrich/000224_chunks.json,data/cache_tuplrich/d9de8d1fcdbdf0d70357e9a4888ab82f11b3353e7bbb019953ddf9df85b3fa5a.pkl,190,12,190,190
000225,/root/datasets/pdmx/mxl/6/57/QmNZ12U5N5UaciM2VQTshKRiVU88pLctDgZTQbhsPpe4cj.mxl,data/pairs_tuplrich/000225.mid,data/pairs_tuplrich/000225.mxl,data/pairs_tuplrich/000225_chunks.json,data/cache_tuplrich/1ef168d6b0fb515a210b0ab3841e4924602810ffbebf884afc09bda14e63ee53.pkl,284,25,284,284
000226,/root/datasets/pdmx/mxl/14/47/QmWUXuHXkyZtiE9UNp648Yx7gj7osYVxS7teRntdNAiJqN.mxl,data/pairs_tuplrich/000226.mid,data/pairs_tuplrich/000226.mxl,data/pairs_tuplrich/000226_chunks.json,data/cache_tuplrich/36237737e2905d5913d00a8205ffeaa96c80d0605770ebfe98593e009145df31.pkl,4041,182,4041,4041
000227,/root/datasets/pdmx/mxl/11/6/QmT7u7eqeYdrV6xQGqjLphujXQpVbBo4qa3BdGsb77cQRh.mxl,data/pairs_tuplrich/000227.mid,data/pairs_tuplrich/000227.mxl,data/pairs_tuplrich/000227_chunks.json,data/cache_tuplrich/d3cace4f63baff05b8be69461806507c5e9d002a91a2e7ec6fe645c8155f1892.pkl,269,19,269,269
000228,/root/datasets/pdmx/mxl/10/47/QmSUDHGgsU29t731Aar6xWBZnkp2QLrs6mPQWMk8uPsiNh.mxl,data/pairs_tuplrich/000228.mid,data/pairs_tuplrich/000228.mxl,data/pairs_tuplrich/000228_chunks.json,data/cache_tuplrich/51b06538d29d95162c0012d79e8e8b40056d1dd06a7c1d4842bef4bbd299a2aa.pkl,1723,62,1723,1723
000229,/root/datasets/pdmx/mxl/16/12/QmYB6H256a5LpGYsRxDW81eyW5nzsJxavcCSApat4em51n.mxl,data/pairs_tuplrich/000229.mid,data/pairs_tuplrich/000229.mxl,data/pairs_tuplrich/000229_chunks.json,data/cache_tuplrich/c142ae8bc58719bbbdfe4f9a3771823b1882bc432be456086ce20597e1127bf9.pkl,288,32,288,288
000230,/root/datasets/pdmx/mxl/2/53/QmcX7KJLrRJfyXecVQEcVjXB7rHTq9Qup5UbjcC97SoE9V.mxl,data/pairs_tuplrich/000230.mid,data/pairs_tuplrich/000230.mxl,data/pairs_tuplrich/000230_chunks.json,data/cache_tuplrich/d684b5769c1d27f9b07400bc13baf0a467e5b260abc5cdb41c65624e38ae946f.pkl,196,52,196,196
000231,/root/datasets/pdmx/mxl/6/33/QmNnKqxQrUPJm5EyiRExBg4e81iHGsRwccGeKSYi1PgZoR.mxl,data/pairs_tuplrich/000231.mid,data/pairs_tuplrich/000231.mxl,data/pairs_tuplrich/000231_chunks.json,data/cache_tuplrich/dfb0b658d68d5c521cf7de785f503f7926b787c400a32416b3c5df991013e23a.pkl,121,10,121,121
000232,/root/datasets/pdmx/mxl/17/20/QmZFfWj8pwUuC7iRsJPPg9CMwr4jswBitFSUS3et2QNe7w.mxl,data/pairs_tuplrich/000232.mid,data/pairs_tuplrich/000232.mxl,data/pairs_tuplrich/000232_chunks.json,data/cache_tuplrich/15d5bc9bd6f65fa537e2751b6ce0e4c70d4d65149c12b2806c88160d4e61aa4d.pkl,378,98,378,378
000233,/root/datasets/pdmx/mxl/0/11/QmabQfg8isLRzdZTRNyRb4i6moD26VJxjnxu955rhWxDKx.mxl,data/pairs_tuplrich/000233.mid,data/pairs_tuplrich/000233.mxl,data/pairs_tuplrich/000233_chunks.json,data/cache_tuplrich/e64685b3e57f04f34a7a4ea529d5c288561748222d9ff149f2eaa06c6824f448.pkl,1245,101,1245,1245
000234,/root/datasets/pdmx/mxl/10/11/QmSbewBnJxeM7UFLVAbyLXZU34HfEFGFXFioP6uViCBhLT.mxl,data/pairs_tuplrich/000234.mid,data/pairs_tuplrich/000234.mxl,data/pairs_tuplrich/000234_chunks.json,data/cache_tuplrich/49be34e5dc96ef7c193b9d0da4aaadf2aff8a429826bbd55eabd9272bb9eed38.pkl,259,18,259,259
000235,/root/datasets/pdmx/mxl/17/38/QmZqeqqT4jF9PumpHpFtkmrK1eYFPuUiXKScT6ShX591tP.mxl,data/pairs_tuplrich/000235.mid,data/pairs_tuplrich/000235.mxl,data/pairs_tuplrich/000235_chunks.json,data/cache_tuplrich/a17dde5af27b686b9c8bdb5284e52adb29c66477b8452ab96cb84e3d7efba5f7.pkl,164,52,164,164
000236,/root/datasets/pdmx/mxl/6/49/QmNVJFm1G8Pk3YDkLkKR9eBnTPkR7m6NwpzbtPMVbuiniB.mxl,data/pairs_tuplrich/000236.mid,data/pairs_tuplrich/000236.mxl,data/pairs_tuplrich/000236_chunks.json,data/cache_tuplrich/81c0967e90749f7b7e91aaf525c12a844c00f4782a49bf0bf996b22de302a8cc.pkl,263,17,263,263
000237,/root/datasets/pdmx/mxl/8/54/QmQy2sgxnLTQrZ8xXettP3cAGFuyoEPLtiSCQBMZ6SPo81.mxl,data/pairs_tuplrich/000237.mid,data/pairs_tuplrich/000237.mxl,data/pairs_tuplrich/000237_chunks.json,data/cache_tuplrich/e31e2d80df534000c119817adfb18e28673b05d2ffc14ae1fa7338725139d52a.pkl,328,16,328,328
000238,/root/datasets/pdmx/mxl/3/12/QmdBayAzUNpzw9syByA9GSvde28NKCi5wcvoy3Whn2m3dX.mxl,data/pairs_tuplrich/000238.mid,data/pairs_tuplrich/000238.mxl,data/pairs_tuplrich/000238_chunks.json,data/cache_tuplrich/d482edc9fe54d3193bc9b08c30aa2407c80ed87f34bb4ae8087842b02363af66.pkl,3317,393,3317,3317
000239,/root/datasets/pdmx/mxl/12/47/QmUU21P9rkc5s6oSVUgcs4WmvYjkeUeo2cu4wBu89E8prW.mxl,data/pairs_tuplrich/000239.mid,data/pairs_tuplrich/000239.mxl,data/pairs_tuplrich/000239_chunks.json,data/cache_tuplrich/89dae2c6b93267075c4e1953ffcc6a687670c08486863b900a3c02b7d1afa00f.pkl,1688,70,1688,1688
000240,/root/datasets/pdmx/mxl/10/2/QmS3iKpXhkxLHjNLFtyryVDkkTnW3yDoxaMdrB9UDu4fEi.mxl,data/pairs_tuplrich/000240.mid,data/pairs_tuplrich/000240.mxl,data/pairs_tuplrich/000240_chunks.json,data/cache_tuplrich/ddf089f57c3eabe7954c794ba65d2671fd3a0dfc747f65f99867b747a2d53b05.pkl,210,18,210,210
000241,/root/datasets/pdmx/mxl/2/28/QmckEMdvxMJVuKr5h2R6qsVLLxCutK9Tpo5pV91bYVLRRY.mxl,data/pairs_tuplrich/000241.mid,data/pairs_tuplrich/000241.mxl,data/pairs_tuplrich/000241_chunks.json,data/cache_tuplrich/24b37878e5a90d7e7e46351d08bdd9440cc59896b9d11d22416863613f108657.pkl,359,41,359,359
000242,/root/datasets/pdmx/mxl/2/37/QmcP2fMuF4pZHgzck8CbzPA1RD3JSYP3hny6dRwrT4f7zS.mxl,data/pairs_tuplrich/000242.mid,data/pairs_tuplrich/000242.mxl,data/pairs_tuplrich/000242_chunks.json,data/cache_tuplrich/b2a939df6ffb4201e40f65ddc39dc7ce9c3710dac542ff9e543de8e5781ab112.pkl,272,34,272,272
000243,/root/datasets/pdmx/mxl/7/8/QmP9MufMnMmHuiz96T5CpnkgVzgMr1TDHvoC19yGACTWit.mxl,data/pairs_tuplrich/000243.mid,data/pairs_tuplrich/000243.mxl,data/pairs_tuplrich/000243_chunks.json,data/cache_tuplrich/b9cf3f1d186de794d18fcff8bbc494481df1ed3b2c4412caa81c6bca68f04909.pkl,138,32,138,138
000244,/root/datasets/pdmx/mxl/12/40/QmUrxJD3azDmJcykikbc6LcAcR9BDbpystBjpfYAXJ99zE.mxl,data/pairs_tuplrich/000244.mid,data/pairs_tuplrich/000244.mxl,data/pairs_tuplrich/000244_chunks.json,data/cache_tuplrich/c52810779a92b6f0da0319a90b3a7bf66d6eb65337caf64f5de43558191ab68e.pkl,368,20,368,368
000245,/root/datasets/pdmx/mxl/12/28/QmUkCd5kX3tLNtrCNzmMgNSLJ7GGFsjfGbMBsNgq7612ox.mxl,data/pairs_tuplrich/000245.mid,data/pairs_tuplrich/000245.mxl,data/pairs_tuplrich/000245_chunks.json,data/cache_tuplrich/3a7fd2b9294fb1e21936e2ffe39cb1b6e200567e6de55572de8a2b8b5e6282cb.pkl,6100,242,6100,6100
000246,/root/datasets/pdmx/mxl/16/18/QmYEKNkJ4KjAN3zzXdefno23MTCzv5gMboW5bskgk6RpWm.mxl,data/pairs_tuplrich/000246.mid,data/pairs_tuplrich/000246.mxl,data/pairs_tuplrich/000246_chunks.json,data/cache_tuplrich/16bf70e5364778f44cf344aab64902b6e04499862ee08db469aa5e20c676e105.pkl,405,19,405,405
000247,/root/datasets/pdmx/mxl/2/29/QmcK8oYbgbLzhxibj37iwpZ2m7pNiUsqpM3rV2kH3Qwpzd.mxl,data/pairs_tuplrich/000247.mid,data/pairs_tuplrich/000247.mxl,data/pairs_tuplrich/000247_chunks.json,data/cache_tuplrich/fb595a37513d7407de7ccd64ababb2436f5d33da1643f3b4f6b9d9c20db8e91d.pkl,133,18,133,133
000248,/root/datasets/pdmx/mxl/9/55/QmRYmgS9Ad5Zcmh8EttZWUvJT19aW19jXATXg4zUpqvM7G.mxl,data/pairs_tuplrich/000248.mid,data/pairs_tuplrich/000248.mxl,data/pairs_tuplrich/000248_chunks.json,data/cache_tuplrich/ba5addac40a4a5e5b28d9d29660985caed30661aff7669a3c7225a96e38459bb.pkl,252,36,252,252
000249,/root/datasets/pdmx/mxl/13/7/QmV8ThZBVqf14f9Vd5QmhMmAU2e52Shb7bJhKYnEYW27Xb.mxl,data/pairs_tuplrich/000249.mid,data/pairs_tuplrich/000249.mxl,data/pairs_tuplrich/000249_chunks.json,data/cache_tuplrich/4713faaa64c10c85955d92e2edffe9fe92535db07164119157862732acd46f2d.pkl,912,46,912,912
000250,/root/datasets/pdmx/mxl/11/36/QmTpVDFtEMe5LzKqgSVFCDMDwbqfwBi8EsrqqgdXeZVMjh.mxl,data/pairs_tuplrich/000250.mid,data/pairs_tuplrich/000250.mxl,data/pairs_tuplrich/000250_chunks.json,data/cache_tuplrich/a7a816fdfd12ab4f289419140be9fd5cc60166059fd3d135a7509ab1972475e0.pkl,1124,63,1124,1124
000251,/root/datasets/pdmx/mxl/1/55/QmbY1CthZA3aWDYhsJPBeci9LaLaZSms1r8nZbnt8g5Wbc.mxl,data/pairs_tuplrich/000251.mid,data/pairs_tuplrich/000251.mxl,data/pairs_tuplrich/000251_chunks.json,data/cache_tuplrich/fee6307562af1c39c4b8a29ea659a7e622fbb7ab170a9558449ec2246a11212e.pkl,322,26,322,322
000252,/root/datasets/pdmx/mxl/4/17/QmeeCREf2jM2EzuDcqvumCquGNq676kNFoGFBG1gRy2sQy.mxl,data/pairs_tuplrich/000252.mid,data/pairs_tuplrich/000252.mxl,data/pairs_tuplrich/000252_chunks.json,data/cache_tuplrich/2613554d78b6674441c34d527bd90da2037c705163cc023fc5eddf2708ab2208.pkl,464,24,464,464
000253,/root/datasets/pdmx/mxl/12/39/QmUQCeDsvrFWknSwo3k5Uv4uL3nDBAuW6dmwBx9PBKrEJZ.mxl,data/pairs_tuplrich/000253.mid,data/pairs_tuplrich/000253.mxl,data/pairs_tuplrich/000253_chunks.json,data/cache_tuplrich/e0df422fafbd556a0f32387c4dcac44fb1acafc091147171e4855e4f642b83df.pkl,495,28,495,495
000254,/root/datasets/pdmx/mxl/14/57/QmWZ6JyuB2MvgLiqZ6gmNNJysE5g68xLREzwHofJfAD9tD.mxl,data/pairs_tuplrich/000254.mid,data/pairs_tuplrich/000254.mxl,data/pairs_tuplrich/000254_chunks.json,data/cache_tuplrich/f2cf6ea96460b3f066cbcee6da1af5bf56ba02032b207b6114edc081e6df687b.pkl,302,76,302,302
000255,/root/datasets/pdmx/mxl/4/46/QmeumRErdVXzVxwEL72YcBKz5MrwE8zjZqEiaqS7nT8wbD.mxl,data/pairs_tuplrich/000255.mid,data/pairs_tuplrich/000255.mxl,data/pairs_tuplrich/000255_chunks.json,data/cache_tuplrich/cfb549149c3fecdac1ac8f7dbeb81ca4c2b2b3f29f98aa4c6bff774cd07f814d.pkl,114,32,114,114
000256,/root/datasets/pdmx/mxl/3/27/QmdJPdYM85GbAf1GA9nsBW5oPPvqLhy3VAY3bDNfL5A7g3.mxl,data/pairs_tuplrich/000256.mid,data/pairs_tuplrich/000256.mxl,data/pairs_tuplrich/000256_chunks.json,data/cache_tuplrich/bf4b0c2a96cf30ec0dbeb8660747df44f796c7e21e7312ddf5e2a0665f469829.pkl,77,22,77,77
000257,/root/datasets/pdmx/mxl/17/35/QmZoioospkscxf9u7gNHiSr1Btvs2VLmMZU1KsXway94oJ.mxl,data/pairs_tuplrich/000257.mid,data/pairs_tuplrich/000257.mxl,data/pairs_tuplrich/000257_chunks.json,data/cache_tuplrich/d08afeddf70241d90ebc46fc95bdc6015471fa9acc9ce514ffb83ac3fc58fbdb.pkl,404,96,404,404
000258,/root/datasets/pdmx/mxl/10/15/QmSdsANZ2otC1dHm9RJfkgjLaBAdzGnY1gQkFxjWipz93Z.mxl,data/pairs_tuplrich/000258.mid,data/pairs_tuplrich/000258.mxl,data/pairs_tuplrich/000258_chunks.json,data/cache_tuplrich/f844f6f95f2d470fb90d71c7ad4ce6afed8507d7fa62cc3b87c2d62a4853a9c2.pkl,1329,76,1329,1329
000259,/root/datasets/pdmx/mxl/12/40/QmUr9AAKPim2mhdP2UV4KQSRe2Stzk4oQFxqN4bCRYMkNh.mxl,data/pairs_tuplrich/000259.mid,data/pairs_tuplrich/000259.mxl,data/pairs_tuplrich/000259_chunks.json,data/cache_tuplrich/9cc836d58f4c030efd615c093a5e6773f1328fc4949aa5e1535f3ba67ea162c2.pkl,282,16,282,282
000260,/root/datasets/pdmx/mxl/7/50/QmPwAFmuLGhtNYMjMRZi6N6rLAePhsVeakTBY8EU9ZqpCL.mxl,data/pairs_tuplrich/000260.mid,data/pairs_tuplrich/000260.mxl,data/pairs_tuplrich/000260_chunks.json,data/cache_tuplrich/9a03e7b087b7e3c7a9ed1c86c07377fdb885c2bd28506066d8f220e8a1bea2b3.pkl,265,17,265,265
000261,/root/datasets/pdmx/mxl/7/42/QmPsdVMzFE1gSMzhwNEFYQ3JDirjz5q5z7WHTsSc3MT1kb.mxl,data/pairs_tuplrich/000261.mid,data/pairs_tuplrich/000261.mxl,data/pairs_tuplrich/000261_chunks.json,data/cache_tuplrich/3031b6aabc3fcbf6862b6c6dcee03987f85ad710966cdc3747dba6c5f164658c.pkl,258,34,258,258
000262,/root/datasets/pdmx/mxl/12/28/QmUk5dcfzsu9tgvDDXWFpzShUKTGjH9bp9huZUtoc577Zp.mxl,data/pairs_tuplrich/000262.mid,data/pairs_tuplrich/000262.mxl,data/pairs_tuplrich/000262_chunks.json,data/cache_tuplrich/79d0ae7e737df78e287efc421eaddf5992e95202778bfd856c427a038ec056a6.pkl,338,16,338,338
000263,/root/datasets/pdmx/mxl/13/40/QmVrWPTEQE4yKCsJ92a6QeagYK1SEgi17qhdjhea878oL9.mxl,data/pairs_tuplrich/000263.mid,data/pairs_tuplrich/000263.mxl,data/pairs_tuplrich/000263_chunks.json,data/cache_tuplrich/d6f610b4ffe3e162e1ad97ff3be7018b37354eb86fd2d4caef0c7f9926d0333c.pkl,156,32,156,156
000264,/root/datasets/pdmx/mxl/2/21/QmcgjQVzWTS3bA51emSjoVANNB8B6uCZ6mQMA5qG7jbKWD.mxl,data/pairs_tuplrich/000264.mid,data/pairs_tuplrich/000264.mxl,data/pairs_tuplrich/000264_chunks.json,data/cache_tuplrich/97576b4bdfc714b0f97510e3108e3a039ed3192086d3395463e29a1c81440a7a.pkl,3173,96,3173,3173
000265,/root/datasets/pdmx/mxl/3/20/QmdF7iUeZkX1zTyWFQ8GVVCMJhJaeJPpb69NyHaTcBLphW.mxl,data/pairs_tuplrich/000265.mid,data/pairs_tuplrich/000265.mxl,data/pairs_tuplrich/000265_chunks.json,data/cache_tuplrich/1d38a19198adc7256c70dc1a1e188247ecb11a45445261078c840374b5bdc3ed.pkl,698,96,698,698
000266,/root/datasets/pdmx/mxl/1/27/QmbJYjAW1E12iNkZk1vgE8oYuJo118un3yPkRcmsxRcZtS.mxl,data/pairs_tuplrich/000266.mid,data/pairs_tuplrich/000266.mxl,data/pairs_tuplrich/000266_chunks.json,data/cache_tuplrich/1615367bb7b036fa62c2483d5d851d00879208ace535e89d7bdad5d3f2059e3e.pkl,150,36,150,150
000267,/root/datasets/pdmx/mxl/5/34/QmfNGs28udfm6E4k9LEsi6cVFG88EanAzsnbjiYqUeMKyo.mxl,data/pairs_tuplrich/000267.mid,data/pairs_tuplrich/000267.mxl,data/pairs_tuplrich/000267_chunks.json,data/cache_tuplrich/8485dd0ed4f5003a531e5f9729681338bd29c4de3a4461656553f2cf0be39fac.pkl,226,16,226,226
000268,/root/datasets/pdmx/mxl/11/44/QmTtLYy1x8JsbCey2roGsLk5R1kbAANeaaNPJxq2Qj96Th.mxl,data/pairs_tuplrich/000268.mid,data/pairs_tuplrich/000268.mxl,data/pairs_tuplrich/000268_chunks.json,data/cache_tuplrich/30bdfb3b1e2c9c5f1e67c18952b62d9e7a42ed7cdc47a72f7198a5e68faea343.pkl,406,96,406,406
000269,/root/datasets/pdmx/mxl/5/10/QmfALcr6GiCiLVWDz8mKFkQzGJembq6wamjMCXGUMrvVA7.mxl,data/pairs_tuplrich/000269.mid,data/pairs_tuplrich/000269.mxl,data/pairs_tuplrich/000269_chunks.json,data/cache_tuplrich/ff11150dce466bb607608c601aca144d06f3eecf2acd50a2e1ad77013e347a72.pkl,237,12,237,237
000270,/root/datasets/pdmx/mxl/10/18/QmSE3TZKtC6u6B4PCZyuaBnMcnwDQ71YTfC9DMeXZP1sDq.mxl,data/pairs_tuplrich/000270.mid,data/pairs_tuplrich/000270.mxl,data/pairs_tuplrich/000270_chunks.json,data/cache_tuplrich/6b677e5bd17941d5045cc87d231c730487729276b53da759cfe458d580774968.pkl,332,17,332,332
000271,/root/datasets/pdmx/mxl/16/21/QmYg1EwhMB5nVB88aRNJ7vfYHqNxZTJP11gzjH2qpNNT7r.mxl,data/pairs_tuplrich/000271.mid,data/pairs_tuplrich/000271.mxl,data/pairs_tuplrich/000271_chunks.json,data/cache_tuplrich/72ad2215e6f9e208bed0a1d29f25a96e6b31b14b8e8b639f8af394e93ce8cced.pkl,1326,128,1326,1326
000272,/root/datasets/pdmx/mxl/9/27/QmRJRSiDvQcNamHmmxrSj1RjnjBg1vurv9GwWBAwgeG5eA.mxl,data/pairs_tuplrich/000272.mid,data/pairs_tuplrich/000272.mxl,data/pairs_tuplrich/000272_chunks.json,data/cache_tuplrich/e1c94ed8b5ba76df1b942f5e089aceda27246fdd49ed86cf219d51145ef6f918.pkl,313,24,313,313
000273,/root/datasets/pdmx/mxl/15/5/QmX6iiejhhD3bA88gnL5Kc1qMjbmLN6s9crZmEdbwkScK4.mxl,data/pairs_tuplrich/000273.mid,data/pairs_tuplrich/000273.mxl,data/pairs_tuplrich/000273_chunks.json,data/cache_tuplrich/1a9ffef0cc1ac7aca9ef272b416ddeeaebb4b35d69f0a108259fc75686a8c83f.pkl,244,32,244,244
000274,/root/datasets/pdmx/mxl/8/46/QmQurxftgN2deFtYLk53RnMw9rEimjY4chChMzzS9jSs5c.mxl,data/pairs_tuplrich/000274.mid,data/pairs_tuplrich/000274.mxl,data/pairs_tuplrich/000274_chunks.json,data/cache_tuplrich/770f97aaacde3cd74c23af992e31b88002a99127517d8fd08afb6640f7a08647.pkl,1318,32,1318,1318
000275,/root/datasets/pdmx/mxl/13/32/QmVMTjYu867kxZXtydNvETzCqEaCbD4k8hiR98SMkWaW6o.mxl,data/pairs_tuplrich/000275.mid,data/pairs_tuplrich/000275.mxl,data/pairs_tuplrich/000275_chunks.json,data/cache_tuplrich/0a0ada15f25b3b19e0d16b4a00baa627169ade969b7e1892c01c434bcb9a7a01.pkl,120,32,120,120
000276,/root/datasets/pdmx/mxl/12/46/QmUuueb3rPNEvjEet4HngsMHCz1vGsXJYb71dDvgu3WP7R.mxl,data/pairs_tuplrich/000276.mid,data/pairs_tuplrich/000276.mxl,data/pairs_tuplrich/000276_chunks.json,data/cache_tuplrich/55214c985b1f443c43409359399e3e01ef70241fbc186be1e19eba816ff1276e.pkl,41,11,41,41
